FIRE_YEAR_DISC,FIRE_MONTH_DISC,FIRE_DURATION,Name,STATE,FIRE_SIZE,FIRE_SIZE_CLASS,STAT_CAUSE_DESCR,Mean_Tmax,Mean_Tmin,Mean_Prcp,LATITUDE,LONGITUDE
2000,1,1,RochesterNY,NY,0.1,A,Miscellaneous,32.516129032258064,13.806451612903226,0.0,43.16802992,-77.57203633
2000,1,1,NewYork,NY,0.1,A,Miscellaneous,37.87096774193548,24.677419354838708,0.0,40.9290848,-73.87221136
2000,1,182,Macon,GA,0.43,B,Debris Burning,56.387096774193544,35.064516129032256,0.0967741935483871,31.4642,-83.5345
2000,1,1,Cincinnati,KY,3.1,B,Miscellaneous,37.70967741935485,19.548387096774192,0.0967741935483871,36.9675,-84.46861111
2000,1,1,Lexington,KY,3.1,B,Miscellaneous,40.032258064516135,23.677419354838708,0.06451612903225806,36.9675,-84.46861111
2000,1,1,Bluefield,WV,10.0,C,Campfire,40.8,23.63333333333333,0.0,37.570092,-81.01324100000002
2000,1,1,Beckley,WV,10.0,C,Campfire,37.32258064516129,19.806451612903224,0.0,37.570092,-81.01324100000002
2000,1,1,Trenton,CO,15.0,C,Campfire,38.74193548387097,22.41935483870968,0.0,40.44527778,-105.31638889
2000,1,2,Meridian,MS,60.0,C,Miscellaneous,59.193548387096776,36.645161290322584,0.0,31.36666667,-91.15
2000,1,1,Hattiesburg,MS,65.0,C,Miscellaneous,62.0,39.60869565217392,0.08695652173913042,31.49833333,-90.875
2000,1,1,Gulfport,MS,65.0,C,Miscellaneous,62.967741935483865,43.67741935483871,0.0,31.49833333,-90.875
2000,1,1,Rockford,MS,65.0,C,Miscellaneous,29.548387096774192,13.580645161290322,0.0,31.49833333,-90.875
2000,1,1,ColumbusGA,TX,160.0,D,Miscellaneous,57.225806451612904,38.12903225806452,0.03225806451612903,30.45,-95.05
2000,1,4,Chattanooga,OK,250.0,D,Debris Burning,50.74193548387096,31.741935483870968,0.06451612903225806,34.71027778,-94.86611111
2000,2,1,Buffalo,SD,0.1,A,Children,37.06896551724138,22.62068965517241,0.0,43.3836,-101.1965
2000,2,1,Athens,GA,0.18,A,Miscellaneous,62.06896551724138,36.68965517241379,0.03448275862068965,32.6812,-83.3449
2000,2,1,Meridian,MS,1.0,B,Miscellaneous,68.93103448275862,39.379310344827594,0.0,31.68767,-91.188469
2000,2,2,Hattiesburg,MS,1.0,B,Railroad,70.14814814814815,42.888888888888886,0.0,31.01833333,-89.20277778
2000,2,2,Gulfport,MS,1.0,B,Railroad,67.55172413793103,46.0,0.0,31.01833333,-89.20277778
2000,2,2,Rockford,MS,1.0,B,Railroad,40.206896551724135,21.896551724137925,0.0,31.01833333,-89.20277778
2000,2,2,Madison,MS,1.0,B,Railroad,38.48275862068965,20.620689655172416,0.0,31.01833333,-89.20277778
2000,2,1,ColumbusGA,GA,1.2,B,Debris Burning,67.82758620689657,41.17241379310345,0.0,31.1047,-84.8942
2000,2,1,Hattiesburg,MS,2.0,B,Miscellaneous,70.14814814814815,42.888888888888886,0.0,30.58444444,-89.10111111
2000,2,2,Hattiesburg,MS,2.0,B,Railroad,70.14814814814815,42.888888888888886,0.0,31.05277778,-89.18444444
2000,2,2,Hattiesburg,MS,2.0,B,Railroad,70.14814814814815,42.888888888888886,0.0,31.03888889,-89.2
2000,2,1,Gulfport,MS,2.0,B,Miscellaneous,67.55172413793103,46.0,0.0,30.58444444,-89.10111111
2000,2,2,Gulfport,MS,2.0,B,Miscellaneous,67.55172413793103,46.0,0.0,30.98444444,-88.99166667
2000,2,2,Gulfport,MS,2.0,B,Railroad,67.55172413793103,46.0,0.0,31.05277778,-89.18444444
2000,2,2,Gulfport,MS,2.0,B,Railroad,67.55172413793103,46.0,0.0,31.03888889,-89.2
2000,2,1,Rockford,MS,2.0,B,Miscellaneous,40.206896551724135,21.896551724137925,0.0,30.58444444,-89.10111111
2000,2,2,Rockford,MS,2.0,B,Miscellaneous,40.206896551724135,21.896551724137925,0.0,30.98444444,-88.99166667
2000,2,2,Rockford,MS,2.0,B,Railroad,40.206896551724135,21.896551724137925,0.0,31.05277778,-89.18444444
2000,2,2,Rockford,MS,2.0,B,Railroad,40.206896551724135,21.896551724137925,0.0,31.03888889,-89.2
2000,2,2,Madison,MS,2.0,B,Railroad,38.48275862068965,20.620689655172416,0.0,31.03888889,-89.2
2000,2,2,Hattiesburg,MS,3.0,B,Railroad,70.14814814814815,42.888888888888886,0.0,31.03333333,-89.20277778
2000,2,2,Hattiesburg,MS,3.0,B,Railroad,70.14814814814815,42.888888888888886,0.0,31.03888889,-89.18583333
2000,2,3,Hattiesburg,MS,3.0,B,Miscellaneous,70.14814814814815,42.888888888888886,0.0,31.13555556,-89.20555556
2000,2,1,Hattiesburg,MS,3.0,B,Miscellaneous,70.14814814814815,42.888888888888886,0.0,30.685,-89.15194444
2000,2,2,Gulfport,MS,3.0,B,Railroad,67.55172413793103,46.0,0.0,31.03333333,-89.20277778
2000,2,2,Gulfport,MS,3.0,B,Railroad,67.55172413793103,46.0,0.0,31.03888889,-89.18583333
2000,2,3,Gulfport,MS,3.0,B,Miscellaneous,67.55172413793103,46.0,0.0,31.13555556,-89.20555556
2000,2,1,Gulfport,MS,3.0,B,Miscellaneous,67.55172413793103,46.0,0.0,30.685,-89.15194444
2000,2,2,Rockford,MS,3.0,B,Railroad,40.206896551724135,21.896551724137925,0.0,31.03333333,-89.20277778
2000,2,2,Rockford,MS,3.0,B,Railroad,40.206896551724135,21.896551724137925,0.0,31.03888889,-89.18583333
2000,2,3,Rockford,MS,3.0,B,Miscellaneous,40.206896551724135,21.896551724137925,0.0,31.13555556,-89.20555556
2000,2,1,Rockford,MS,3.0,B,Miscellaneous,40.206896551724135,21.896551724137925,0.0,30.685,-89.15194444
2000,2,2,Madison,MS,3.0,B,Railroad,38.48275862068965,20.620689655172416,0.0,31.03333333,-89.20277778
2000,2,3,Madison,MS,3.0,B,Miscellaneous,38.48275862068965,20.620689655172416,0.0,31.13555556,-89.20555556
2000,2,2,Gulfport,MS,5.0,B,Miscellaneous,67.55172413793103,46.0,0.0,30.98388889,-88.98555556
2000,2,1,Meridian,MS,6.0,B,Miscellaneous,68.93103448275862,39.379310344827594,0.0,30.56861111,-88.90222222
2000,2,1,Gulfport,MS,6.0,B,Miscellaneous,67.55172413793103,46.0,0.0,30.56861111,-88.90222222
2000,2,1,Hattiesburg,MS,7.0,B,Miscellaneous,70.14814814814815,42.888888888888886,0.0,30.66861111,-89.16861111
2000,2,1,Gulfport,MS,7.0,B,Miscellaneous,67.55172413793103,46.0,0.0,30.66861111,-89.16861111
2000,2,1,Rockford,MS,7.0,B,Miscellaneous,40.206896551724135,21.896551724137925,0.0,30.66861111,-89.16861111
2000,2,1,Hattiesburg,MS,9.0,B,Miscellaneous,70.14814814814815,42.888888888888886,0.0,30.65222222,-89.175
2000,2,1,Gulfport,MS,9.0,B,Miscellaneous,67.55172413793103,46.0,0.0,30.65222222,-89.175
2000,2,1,Rockford,MS,9.0,B,Miscellaneous,40.206896551724135,21.896551724137925,0.0,30.65222222,-89.175
2000,2,1,Charleston,WV,10.0,C,Debris Burning,53.48275862068966,32.793103448275865,0.06896551724137931,39.2104622,-81.45538981
2000,2,2,Hattiesburg,MS,15.0,C,Railroad,70.14814814814815,42.888888888888886,0.0,31.085,-89.19444444
2000,2,2,Gulfport,MS,15.0,C,Railroad,67.55172413793103,46.0,0.0,31.085,-89.19444444
2000,2,2,Rockford,MS,15.0,C,Railroad,40.206896551724135,21.896551724137925,0.0,31.085,-89.19444444
2000,2,1,Bluefield,WV,19.0,C,Debris Burning,50.06896551724138,31.82758620689655,0.0,37.95907817,-81.34253038
2000,2,2,Meridian,MS,30.0,C,Miscellaneous,68.93103448275862,39.379310344827594,0.0,30.99722222,-88.79166667
2000,2,2,Hattiesburg,MS,30.0,C,Railroad,70.14814814814815,42.888888888888886,0.0,31.10277778,-89.19166667
2000,2,2,Gulfport,MS,30.0,C,Railroad,67.55172413793103,46.0,0.0,31.10277778,-89.19166667
2000,2,2,Rockford,MS,30.0,C,Railroad,40.206896551724135,21.896551724137925,0.0,31.10277778,-89.19166667
2000,2,2,Hattiesburg,MS,40.0,C,Miscellaneous,70.14814814814815,42.888888888888886,0.0,30.97222222,-89.15166667
2000,2,2,Gulfport,MS,40.0,C,Miscellaneous,67.55172413793103,46.0,0.0,30.97222222,-89.15166667
2000,2,2,Rockford,MS,40.0,C,Miscellaneous,40.206896551724135,21.896551724137925,0.0,30.97222222,-89.15166667
2000,2,1,Meridian,MS,50.0,C,Miscellaneous,68.93103448275862,39.379310344827594,0.0,31.125,-88.86888889
2000,2,1,Gulfport,MS,50.0,C,Miscellaneous,67.55172413793103,46.0,0.0,31.125,-88.86888889
2000,2,2,Hattiesburg,MS,80.0,C,Railroad,70.14814814814815,42.888888888888886,0.0,31.1025,-89.18527778
2000,2,2,Gulfport,MS,80.0,C,Railroad,67.55172413793103,46.0,0.0,31.1025,-89.18527778
2000,2,2,Rockford,MS,80.0,C,Railroad,40.206896551724135,21.896551724137925,0.0,31.1025,-89.18527778
2000,2,1,Hattiesburg,MS,110.0,D,Miscellaneous,70.14814814814815,42.888888888888886,0.0,31.0675,-89.08388889
2000,2,1,Gulfport,MS,110.0,D,Miscellaneous,67.55172413793103,46.0,0.0,31.0675,-89.08388889
2000,2,1,Rockford,MS,110.0,D,Miscellaneous,40.206896551724135,21.896551724137925,0.0,31.0675,-89.08388889
2000,2,1,Charleston,WV,151.0,D,Debris Burning,53.48275862068966,32.793103448275865,0.06896551724137931,38.06922265,-81.64196414
2000,2,1,Birmingham,LA,338.0,E,Miscellaneous,65.10344827586206,39.3448275862069,0.03448275862068965,31.47888889,-93.125
2000,2,4,Hattiesburg,MS,525.0,E,Equipment Use,70.14814814814815,42.888888888888886,0.0,31.1025,-89.085
2000,2,4,Gulfport,MS,525.0,E,Equipment Use,67.55172413793103,46.0,0.0,31.1025,-89.085
2000,2,4,Rockford,MS,525.0,E,Equipment Use,40.206896551724135,21.896551724137925,0.0,31.1025,-89.085
2000,3,1,RochesterNY,SD,0.1,A,Debris Burning,49.87096774193547,32.483870967741936,0.0,43.2347,-102.4727
2000,3,1,RochesterNY,NY,0.1,A,Smoking,49.87096774193547,32.483870967741936,0.0,43.17656921,-77.68056679
2000,3,1,RochesterNY,NY,0.1,A,Miscellaneous,49.87096774193547,32.483870967741936,0.0,43.18616703,-77.64767051
2000,3,1,RochesterNY,NY,0.1,A,Miscellaneous,49.87096774193547,32.483870967741936,0.0,43.14735489,-77.62618723
2000,3,1,RochesterNY,NY,0.5,B,Smoking,49.87096774193547,32.483870967741936,0.0,43.14784823,-77.62142693
2000,3,1,Athens,NC,0.7,B,Miscellaneous,69.38709677419354,45.032258064516135,0.03225806451612903,35.520176,-83.30452700000002
2000,3,1,Buffalo,NY,1.0,B,Miscellaneous,48.354838709677416,31.548387096774192,0.0,42.816537200000006,-78.81420816
2000,3,1,Albany,NY,1.34,B,Debris Burning,51.387096774193544,28.903225806451612,0.03225806451612903,43.18021074,-73.74837946
